epoch,group,accuracy,precision,recall,f1
6,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
6,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
6,routeRanWR0,0.09404388714733543,0.009404388714733543,0.1,0.017191977077363897
6,routeRanWR1,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
6,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
6,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
6,routeRanWR4,1.0,1.0,1.0,1.0
6,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
6,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
6,routeRanRB2,1.0,1.0,1.0,1.0
6,routeRanTE0,0.109717868338558,0.009143155694879833,0.08333333333333333,0.016478342749529192
6,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
6,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
7,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
7,receiverAlignment,0.43260188087774293,0.08652037617554859,0.2,0.12078774617067833
7,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
7,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
7,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
7,pff_runConceptSecondary,1.0,1.0,1.0,1.0
7,pff_passCoverage,0.0,0.0,0.0,0.0
7,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
7,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
7,routeRanWR0,0.09404388714733543,0.009404388714733543,0.1,0.017191977077363897
7,routeRanWR1,0.16300940438871472,0.013584117032392894,0.08333333333333333,0.02336028751123091
7,routeRanWR2,0.21003134796238246,0.01750261233019854,0.08333333333333333,0.028929188255613126
7,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
7,routeRanWR4,1.0,1.0,1.0,1.0
7,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
