epoch,group,precision,recall,f1
5,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
5,receiverAlignment,0.3793103448275862,0.3793103448275862,0.3793103448275862
5,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
5,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
5,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
5,pff_runConceptSecondary,1.0,1.0,1.0
5,pff_passCoverage,0.31974921630094044,0.2531017369727047,0.28254847645429365
5,pff_manZone,0.6833855799373041,0.9276595744680851,0.7870036101083032
5,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
5,routeRanWR0,0.28213166144200624,0.28213166144200624,0.28213166144200624
5,routeRanWR1,0.15987460815047022,0.15987460815047022,0.15987460815047022
5,routeRanWR2,0.329153605015674,0.329153605015674,0.329153605015674
5,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
5,routeRanWR4,1.0,1.0,1.0
5,routeRanRB0,0.36990595611285265,0.36990595611285265,0.36990595611285265
5,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
5,routeRanRB2,1.0,1.0,1.0
5,routeRanTE0,0.2006269592476489,0.2006269592476489,0.2006269592476489
5,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
5,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
6,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
6,receiverAlignment,0.41379310344827586,0.41379310344827586,0.41379310344827586
6,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
6,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
6,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
6,pff_runConceptSecondary,1.0,1.0,1.0
6,pff_passCoverage,0.2727272727272727,0.21588089330024815,0.2409972299168975
6,pff_manZone,0.6833855799373041,0.9276595744680851,0.7870036101083032
6,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
6,routeRanWR0,0.28213166144200624,0.28213166144200624,0.28213166144200624
6,routeRanWR1,0.22570532915360503,0.22570532915360503,0.22570532915360503
6,routeRanWR2,0.3510971786833856,0.3510971786833856,0.3510971786833856
6,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
6,routeRanWR4,1.0,1.0,1.0
6,routeRanRB0,0.36990595611285265,0.36990595611285265,0.36990595611285265
6,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
6,routeRanRB2,1.0,1.0,1.0
6,routeRanTE0,0.15673981191222572,0.15673981191222572,0.15673981191222572
6,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
6,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
7,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
7,receiverAlignment,0.41379310344827586,0.41379310344827586,0.41379310344827586
7,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
7,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
7,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
7,pff_runConceptSecondary,1.0,1.0,1.0
7,pff_passCoverage,0.29153605015673983,0.23076923076923078,0.25761772853185594
7,pff_manZone,0.6833855799373041,0.9276595744680851,0.7870036101083032
7,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
7,routeRanWR0,0.28213166144200624,0.28213166144200624,0.28213166144200624
7,routeRanWR1,0.13793103448275862,0.13793103448275862,0.13793103448275862
7,routeRanWR2,0.26959247648902823,0.26959247648902823,0.26959247648902823
7,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
7,routeRanWR4,1.0,1.0,1.0
7,routeRanRB0,0.36990595611285265,0.36990595611285265,0.36990595611285265
7,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
7,routeRanRB2,1.0,1.0,1.0
7,routeRanTE0,0.12225705329153605,0.12225705329153605,0.12225705329153605
7,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
7,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
8,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
8,receiverAlignment,0.3793103448275862,0.3793103448275862,0.3793103448275862
8,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
8,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
8,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
8,pff_runConceptSecondary,1.0,1.0,1.0
8,pff_passCoverage,0.3072100313479624,0.24317617866004962,0.27146814404432135
8,pff_manZone,0.6802507836990596,0.9234042553191489,0.7833935018050542
8,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
8,routeRanWR0,0.28213166144200624,0.28213166144200624,0.28213166144200624
8,routeRanWR1,0.14733542319749215,0.14733542319749215,0.14733542319749215
8,routeRanWR2,0.322884012539185,0.322884012539185,0.322884012539185
8,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
8,routeRanWR4,1.0,1.0,1.0
8,routeRanRB0,0.3730407523510972,0.3730407523510972,0.3730407523510972
8,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
8,routeRanRB2,1.0,1.0,1.0
8,routeRanTE0,0.15673981191222572,0.15673981191222572,0.15673981191222572
8,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
8,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
9,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
9,receiverAlignment,0.4169278996865204,0.4169278996865204,0.4169278996865204
9,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
9,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
9,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
9,pff_runConceptSecondary,1.0,1.0,1.0
9,pff_passCoverage,0.3385579937304075,0.2679900744416873,0.29916897506925205
9,pff_manZone,0.6833855799373041,0.9276595744680851,0.7870036101083032
9,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
9,routeRanWR0,0.2852664576802508,0.2852664576802508,0.2852664576802508
9,routeRanWR1,0.15047021943573669,0.15047021943573669,0.15047021943573669
9,routeRanWR2,0.31974921630094044,0.31974921630094044,0.31974921630094044
9,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
9,routeRanWR4,1.0,1.0,1.0
9,routeRanRB0,0.3667711598746082,0.3667711598746082,0.3667711598746082
9,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
9,routeRanRB2,1.0,1.0,1.0
9,routeRanTE0,0.15047021943573669,0.15047021943573669,0.15047021943573669
9,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
9,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
10,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
10,receiverAlignment,0.41379310344827586,0.41379310344827586,0.41379310344827586
10,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
10,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
10,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
10,pff_runConceptSecondary,1.0,1.0,1.0
10,pff_passCoverage,0.28213166144200624,0.22332506203473945,0.24930747922437674
10,pff_manZone,0.6865203761755486,0.9319148936170213,0.7906137184115524
10,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
10,routeRanWR0,0.2507836990595611,0.2507836990595611,0.2507836990595611
10,routeRanWR1,0.20689655172413793,0.20689655172413793,0.20689655172413793
10,routeRanWR2,0.3072100313479624,0.3072100313479624,0.3072100313479624
10,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
10,routeRanWR4,1.0,1.0,1.0
10,routeRanRB0,0.3667711598746082,0.3667711598746082,0.3667711598746082
10,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
10,routeRanRB2,1.0,1.0,1.0
10,routeRanTE0,0.1536050156739812,0.1536050156739812,0.1536050156739812
10,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
10,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
